archivo,edad_real,genero_real,edad_faceapi,genero_faceapi,error_faceapi,edad_human,genero_human,error_human,edad_mesh,genero_mesh,error_mesh
"32_0_2_20170116164447916.jpg.chip.jpg","32","male","","","","28.9","male","-3.10","50.00188064575195","male","18.00"
"42_0_0_20170117154810113.jpg.chip.jpg","42","male","58.24840545654297","male","16.25","38.6","male","-3.40","55.82896041870117","male","13.83"
"26_0_3_20170119183830982.jpg.chip.jpg","26","male","","","","28.8","male","2.80","29.361539840698242","male","3.36"
"32_0_0_20170117133445162.jpg.chip.jpg","32","male","","","","38.7","male","6.70","38.4400520324707","male","6.44"
"48_0_0_20170117140153107.jpg.chip.jpg","48","male","","","","44.4","male","-3.60","52.37342834472656","male","4.37"
"29_1_4_20170104165318736.jpg.chip.jpg","29","female","32.54310989379883","female","3.54","29.3","female","0.30","32.500518798828125","female","3.50"
"21_0_1_20170114030009371.jpg.chip.jpg","21","male","32.4722785949707","male","11.47","28.7","male","7.70","30.017229080200195","male","9.02"
"80_0_2_20170111201008732.jpg.chip.jpg","80","male","83.87316131591797","male","3.87","69.2","male","-10.80","81.66321563720703","male","1.66"
"26_0_1_20170116143057934.jpg.chip.jpg","26","male","","","","38.7","male","12.70","29.66349220275879","male","3.66"
"28_0_4_20170109002937845.jpg.chip.jpg","28","male","","","","28.7","male","0.70","25.634634017944336","male","-2.37"
"26_0_3_20170117154505758.jpg.chip.jpg","26","male","","","","28.6","male","2.60","31.050466537475586","male","5.05"
"30_1_2_20170116163642750.jpg.chip.jpg","30","female","22.758392333984375","female","-7.24","16.2","female","-13.80","21.058265686035156","female","-8.94"
"58_1_0_20170109015222209.jpg.chip.jpg","58","female","","","","29","female","-29.00","51.96983337402344","female","-6.03"
"32_1_0_20170116222131069.jpg.chip.jpg","32","female","45.261470794677734","female","13.26","38.7","female","6.70","44.9597053527832","female","12.96"
"24_1_2_20170116173414881.jpg.chip.jpg","24","female","","","","28.9","female","4.90","23.681209564208984","female","-0.32"
"8_1_0_20170109202254541.jpg.chip.jpg","8","female","19.218477249145508","female","11.22","16.4","female","8.40","18.243789672851562","female","10.24"
"23_0_1_20170113133855489.jpg.chip.jpg","23","male","22.346342086791992","male","-0.65","28.6","male","5.60","23.429645538330078","male","0.43"
"38_1_0_20170117184900263.jpg.chip.jpg","38","female","","","","29.4","female","-8.60","38.46144485473633","female","0.46"
"28_0_3_20170119144359718.jpg.chip.jpg","28","male","22.457056045532227","female","-5.54","28.5","female","0.50","22.471954345703125","female","-5.53"
"56_1_0_20170110131907975.jpg.chip.jpg","56","female","55.27919006347656","female","-0.72","38.6","female","-17.40","56.85541534423828","female","0.86"
"41_0_0_20170104202153954.jpg.chip.jpg","41","male","","","","28.6","male","-12.40","40.188045501708984","male","-0.81"
"29_1_1_20170112235112993.jpg.chip.jpg","29","female","31.038000106811523","female","2.04","23.6","female","-5.40","30.251752853393555","female","1.25"
"24_1_1_20170115235712285.jpg.chip.jpg","24","female","","","","29.3","male","5.30","26.917911529541016","female","2.92"
"63_0_0_20170105180928702.jpg.chip.jpg","63","male","","","","69.3","male","6.30","77.00724029541016","male","14.01"
"62_0_1_20170113182604718.jpg.chip.jpg","62","male","","","","38.8","male","-23.20","49.68008041381836","male","-12.32"
"45_1_0_20170117135048155.jpg.chip.jpg","45","female","53.91659927368164","female","8.92","38.7","male","-6.30","49.81249237060547","male","4.81"
"9_0_0_20170110220016235.jpg.chip.jpg","9","male","","","","29.2","male","20.20","8.339125633239746","male","-0.66"
"2_1_2_20161219141042280.jpg.chip.jpg","2","female","1.339572787284851","male","-0.66","","female","","1.8396928310394287","male","-0.16"
"9_0_2_20170110220429818.jpg.chip.jpg","9","male","7.037099361419678","male","-1.96","16.1","","7.10","5.373189449310303","female","-3.63"
"30_1_2_20170116162557654.jpg.chip.jpg","30","female","","","","16.2","female","-13.80","29.279117584228516","female","-0.72"
"56_0_0_20170111201122422.jpg.chip.jpg","56","male","","","","38.8","male","-17.20","64.64773559570312","male","8.65"
"8_0_0_20170103201932624.jpg.chip.jpg","8","male","9.387275695800781","male","1.39","8.7","male","0.70","8.140236854553223","male","0.14"
"38_0_0_20170103183142330.jpg.chip.jpg","38","male","","","","38.7","male","0.70","45.7038688659668","male","7.70"
"43_0_0_20170104210618508.jpg.chip.jpg","43","male","","","","39.3","male","-3.70","46.76470184326172","male","3.76"
"30_0_0_20170117130615780.jpg.chip.jpg","30","male","","","","39.3","male","9.30","34.20914840698242","male","4.21"
"16_1_0_20170109214605824.jpg.chip.jpg","16","female","","","","16.3","female","0.30","18.127229690551758","female","2.13"
"8_1_0_20170109202748999.jpg.chip.jpg","8","female","8.598295211791992","female","0.60","28.7","female","20.70","7.44622278213501","female","-0.55"
"61_1_3_20170119211928409.jpg.chip.jpg","61","female","71.3272476196289","male","10.33","69.2","male","8.20","72.87876892089844","male","11.88"
"60_1_0_20170117174613438.jpg.chip.jpg","60","female","","","","44.4","male","-15.60","54.92847442626953","male","-5.07"
"14_1_0_20170109203638205.jpg.chip.jpg","14","female","","","","9","female","-5.00","10.39034366607666","female","-3.61"
"24_1_0_20170104021019292.jpg.chip.jpg","24","female","","","","30.4","female","6.40","26.161043167114258","female","2.16"
"17_1_0_20170109213559869.jpg.chip.jpg","17","female","","","","28.7","female","11.70","12.40636157989502","female","-4.59"
"26_1_0_20170117173557316.jpg.chip.jpg","26","female","","","","29.3","female","3.30","33.81324005126953","female","7.81"
"65_1_0_20170110122721426.jpg.chip.jpg","65","female","","","","48.8","female","-16.20","57.94686508178711","female","-7.05"
"25_0_0_20170117135059549.jpg.chip.jpg","25","male","","","","21.6","male","-3.40","20.424558639526367","male","-4.58"
"35_0_3_20170117152630820.jpg.chip.jpg","35","male","","","","38.7","male","3.70","32.42498779296875","male","-2.58"
"30_0_0_20170117130654291.jpg.chip.jpg","30","male","","","","29.3","male","-0.70","33.47911071777344","male","3.48"
"8_1_0_20170109203241741.jpg.chip.jpg","8","female","","","","8.6","female","0.60","5.661086559295654","female","-2.34"
"22_1_3_20170104222612607.jpg.chip.jpg","22","female","","","","29.3","","7.30","25.309629440307617","female","3.31"
"26_0_0_20170117003329930.jpg.chip.jpg","26","male","","","","29.3","male","3.30","20.86707305908203","male","-5.13"
"54_1_0_20170104184901670.jpg.chip.jpg","54","female","","","","29.2","male","-24.80","56.48169708251953","male","2.48"
"40_0_2_20170104192449111.jpg.chip.jpg","40","male","","","","39.1","male","-0.90","37.164302825927734","male","-2.84"
"66_0_1_20170117195116702.jpg.chip.jpg","66","male","","","","58.7","male","-7.30","68.18693542480469","male","2.19"
"32_0_2_20170116221122729.jpg.chip.jpg","32","male","30.969322204589844","male","-1.03","29.3","male","-2.70","31.682552337646484","male","-0.32"
"40_0_3_20170119205959119.jpg.chip.jpg","40","male","","","","28.5","male","-11.50","33.40631866455078","male","-6.59"
"16_0_0_20170110231533988.jpg.chip.jpg","16","male","18.450775146484375","male","2.45","20.5","male","4.50","18.107624053955078","male","2.11"
"28_0_0_20170117180529832.jpg.chip.jpg","28","male","28.365652084350586","male","0.37","28.5","male","0.50","32.343441009521484","male","4.34"
"78_1_0_20170110181616162.jpg.chip.jpg","78","female","81.52671813964844","female","3.53","69.1","female","-8.90","78.81293487548828","female","0.81"
"40_1_0_20170108234357077.jpg.chip.jpg","40","female","","","","38.9","male","-1.10","37.564544677734375","female","-2.44"
"30_1_0_20170117171346533.jpg.chip.jpg","30","female","","","","29.5","female","-0.50","33.823936462402344","female","3.82"
"34_0_0_20170105183623375.jpg.chip.jpg","34","male","","","","39.3","male","5.30","37.6177978515625","male","3.62"
"46_0_1_20170111200735373.jpg.chip.jpg","46","male","","","","44.4","male","-1.60","56.376220703125","male","10.38"
"26_0_0_20170104170627658.jpg.chip.jpg","26","male","","","","29.2","male","3.20","54.69989776611328","male","28.70"
"26_1_4_20170117200341157.jpg.chip.jpg","26","female","","","","29.3","female","3.30","28.610063552856445","female","2.61"
"1_0_2_20161219161941534.jpg.chip.jpg","1","male","","","","29.2","male","28.20","","",""
"36_0_1_20170113184204256.jpg.chip.jpg","36","male","39.621543884277344","male","3.62","39.3","male","3.30","44.311527252197266","male","8.31"
"28_1_1_20170112233537928.jpg.chip.jpg","28","female","26.348859786987305","female","-1.65","28.8","female","0.80","25.449251174926758","female","-2.55"
"15_1_1_20170109214142778.jpg.chip.jpg","15","female","30.877243041992188","male","15.88","29.3","male","14.30","30.851360321044922","male","15.85"
"31_1_1_20170117171933533.jpg.chip.jpg","31","female","","","","29.4","female","-1.60","25.240018844604492","female","-5.76"
"35_0_1_20170117173329389.jpg.chip.jpg","35","male","37.920230865478516","male","2.92","23.8","male","-11.20","37.30130386352539","male","2.30"
"27_0_1_20170117010459432.jpg.chip.jpg","27","male","","","","23.6","male","-3.40","28.80832862854004","male","1.81"
"25_1_0_20170117134403373.jpg.chip.jpg","25","female","","","","29.5","female","4.50","24.397748947143555","female","-0.60"
"8_0_3_20170104230740713.jpg.chip.jpg","8","male","5.781810283660889","female","-2.22","8.5","male","0.50","6.778754234313965","male","-1.22"
"99_1_0_20170113013141679.jpg.chip.jpg","99","female","","","","69.2","female","-29.80","80.59988403320312","female","-18.40"
"26_0_0_20170117172928270.jpg.chip.jpg","26","male","","","","28.5","male","2.50","23.013721466064453","male","-2.99"
"27_1_0_20170117175942220.jpg.chip.jpg","27","female","46.90241241455078","female","19.90","48.7","female","21.70","44.25621032714844","female","17.26"
"1_0_3_20161219230224536.jpg.chip.jpg","1","male","","","","","female","","1.131693720817566","female","0.13"
"57_0_1_20170117164415527.jpg.chip.jpg","57","male","","","","34.3","male","-22.70","","",""
"28_1_1_20170117022248705.jpg.chip.jpg","28","female","33.19795227050781","female","5.20","28.7","female","0.70","31.764307022094727","female","3.76"
"60_0_1_20170111171747543.jpg.chip.jpg","60","male","","","","39.2","male","-20.80","41.74778366088867","male","-18.25"
"30_0_1_20170117130035831.jpg.chip.jpg","30","male","33.30858612060547","male","3.31","28.5","male","-1.50","32.22319030761719","male","2.22"
"40_1_0_20170104192805191.jpg.chip.jpg","40","female","","","","39","female","-1.00","48.49229049682617","female","8.49"
"24_0_2_20170116162912973.jpg.chip.jpg","24","male","","","","16.5","male","-7.50","17.42487144470215","male","-6.58"
"4_1_0_20170109192308345.jpg.chip.jpg","4","female","2.0143728256225586","male","-1.99","","","","2.5945065021514893","male","-1.41"
"18_1_2_20170105183417710.jpg.chip.jpg","18","female","19.23146629333496","female","1.23","29","female","11.00","18.875694274902344","female","0.88"
"24_1_0_20170117191400699.jpg.chip.jpg","24","female","","","","29.2","female","5.20","38.17963409423828","female","14.18"
"2_0_2_20161219151420756.jpg.chip.jpg","2","male","","","","","","","1.3111196756362915","male","-0.69"
"43_0_0_20170104181239741.jpg.chip.jpg","43","male","","","","38.8","male","-4.20","42.50246047973633","male","-0.50"
"32_1_3_20170109134440488.jpg.chip.jpg","32","female","17.05838966369629","male","-14.94","28.9","male","-3.10","19.647472381591797","male","-12.35"
"62_1_0_20170110173800240.jpg.chip.jpg","62","female","64.35511016845703","female","2.36","69.1","female","7.10","62.61666488647461","female","0.62"
"5_0_1_20170103205158426.jpg.chip.jpg","5","male","","","","4","","-1.00","5.881094932556152","male","0.88"
"46_1_0_20170105172747597.jpg.chip.jpg","46","female","","","","29.2","","-16.80","49.9028205871582","female","3.90"
"28_1_2_20170116162611736.jpg.chip.jpg","28","female","","","","28.7","female","0.70","24.270824432373047","female","-3.73"
"54_1_0_20170103180708902.jpg.chip.jpg","54","female","","","","29.1","female","-24.90","56.66788864135742","female","2.67"
"50_1_1_20170114030118769.jpg.chip.jpg","50","female","","","","28.9","female","-21.10","33.34935760498047","female","-16.65"
"28_1_2_20170116170001611.jpg.chip.jpg","28","female","","","","29.4","female","1.40","26.331796646118164","female","-1.67"
"26_1_1_20170116153221266.jpg.chip.jpg","26","female","","","","28.8","female","2.80","28.2554931640625","female","2.26"
"38_1_0_20170104192820567.jpg.chip.jpg","38","female","43.37417984008789","female","5.37","29.4","female","-8.60","44.29948425292969","female","6.30"
"36_0_0_20170117163349597.jpg.chip.jpg","36","male","","","","29.2","male","-6.80","42.595218658447266","male","6.60"
"54_0_0_20170104002216792.jpg.chip.jpg","54","male","","","","38.8","male","-15.20","58.602508544921875","male","4.60"
"29_0_0_20170114033106398.jpg.chip.jpg","29","male","22.973493576049805","male","-6.03","28.4","male","-0.60","23.601043701171875","male","-5.40"
"26_0_1_20170116025854980.jpg.chip.jpg","26","male","29.43754768371582","male","3.44","33.6","male","7.60","36.328922271728516","male","10.33"
"65_0_1_20170111171747640.jpg.chip.jpg","65","male","","","","29.3","male","-35.70","63.31801223754883","male","-1.68"
"43_0_0_20170117204018328.jpg.chip.jpg","43","male","","","","43.7","male","0.70","48.49226379394531","male","5.49"
"42_1_1_20170113135411027.jpg.chip.jpg","42","female","","","","29.3","male","-12.70","30.863157272338867","male","-11.14"
"30_0_3_20170117130930922.jpg.chip.jpg","30","male","30.276453018188477","male","0.28","38.7","male","8.70","29.966073989868164","male","-0.03"
"58_0_0_20170109012537557.jpg.chip.jpg","58","male","","","","39.1","male","-18.90","56.932823181152344","male","-1.07"
"24_1_2_20170116172739067.jpg.chip.jpg","24","female","","","","29.4","female","5.40","29.394187927246094","female","5.39"
"35_0_1_20170117151527396.jpg.chip.jpg","35","male","33.529014587402344","male","-1.47","23.5","male","-11.50","33.00050354003906","male","-2.00"
"39_0_0_20170117154233939.jpg.chip.jpg","39","male","","","","38.9","male","-0.10","54.74408721923828","male","15.74"
"32_1_0_20170117022346459.jpg.chip.jpg","32","female","","","","29.6","female","-2.40","31.661540985107422","female","-0.34"
"1_0_3_20161219225032897.jpg.chip.jpg","1","male","","","","","female","","2.590880870819092","female","1.59"
"24_0_0_20170117194602044.jpg.chip.jpg","24","male","","","","28.7","male","4.70","23.15675926208496","male","-0.84"
"39_0_3_20170119203757237.jpg.chip.jpg","39","male","","","","38.8","male","-0.20","49.527801513671875","male","10.53"
"24_0_3_20170119165712654.jpg.chip.jpg","24","male","","","","29.2","male","5.20","32.559967041015625","male","8.56"
"26_0_1_20170113134812602.jpg.chip.jpg","26","male","","","","28.6","male","2.60","27.78239631652832","male","1.78"
"1_1_4_20170117192625477.jpg.chip.jpg","1","female","","","","","female","","0.7916906476020813","female","-0.21"
"29_0_0_20170104170138033.jpg.chip.jpg","29","male","","","","38.8","male","9.80","33.89307403564453","male","4.89"
"35_0_0_20170117182945085.jpg.chip.jpg","35","male","","","","33.7","male","-1.30","36.75022506713867","male","1.75"
"30_0_3_20170117123905973.jpg.chip.jpg","30","male","35.00882339477539","male","5.01","28.5","male","-1.50","33.70982360839844","male","3.71"
"28_0_0_20170117202525511.jpg.chip.jpg","28","male","","","","38.6","male","10.60","34.160762786865234","male","6.16"
"1_0_1_20170110213700642.jpg.chip.jpg","1","male","1.177211880683899","male","0.18","","","","1.0871992111206055","female","0.09"
"28_1_0_20170116211818606.jpg.chip.jpg","28","female","","","","29.1","female","1.10","33.92332077026367","female","5.92"
"26_0_0_20170117171750643.jpg.chip.jpg","26","male","","","","28.4","male","2.40","27.123798370361328","male","1.12"
"25_0_0_20170117133936015.jpg.chip.jpg","25","male","","","","28.3","male","3.30","26.750614166259766","male","1.75"
"25_1_2_20170116175248545.jpg.chip.jpg","25","female","","","","29.3","male","4.30","22.94740104675293","female","-2.05"
"25_1_1_20170116001921217.jpg.chip.jpg","25","female","","","","29.4","female","4.40","28.488128662109375","female","3.49"
"35_1_2_20170116184621951.jpg.chip.jpg","35","female","","","","29.3","female","-5.70","27.866735458374023","female","-7.13"
"56_0_3_20170119211644664.jpg.chip.jpg","56","male","","","","29.2","male","-26.80","62.24131774902344","male","6.24"
"11_0_0_20170110224340941.jpg.chip.jpg","11","male","15.292010307312012","male","4.29","29.2","male","18.20","13.22439193725586","male","2.22"
"31_1_1_20170116170019856.jpg.chip.jpg","31","female","","","","29.4","female","-1.60","27.804052352905273","female","-3.20"
"56_0_3_20170105180722614.jpg.chip.jpg","56","male","","","","29.1","male","-26.90","","",""
"62_1_0_20170110180546671.jpg.chip.jpg","62","female","76.08201599121094","female","14.08","48.7","female","-13.30","77.56913757324219","female","15.57"
"14_0_0_20170110232541244.jpg.chip.jpg","14","male","17.991954803466797","male","3.99","9.3","male","-4.70","16.01295280456543","male","2.01"
"26_1_3_20170119192110658.jpg.chip.jpg","26","female","","","","29.4","female","3.40","26.880599975585938","female","0.88"
"86_1_0_20170120134855602.jpg.chip.jpg","86","female","","","","69.1","female","-16.90","80.12396240234375","female","-5.88"
"24_1_1_20170116000700293.jpg.chip.jpg","24","female","","","","28.8","female","4.80","24.43608283996582","female","0.44"
"26_0_1_20170116200945526.jpg.chip.jpg","26","male","","","","33.6","male","7.60","","",""
"90_0_1_20170117195102223.jpg.chip.jpg","90","male","","","","58.3","male","-31.70","79.72023010253906","male","-10.28"
"15_1_0_20170103200925950.jpg.chip.jpg","15","female","10.262822151184082","female","-4.74","22.4","female","7.40","10.50398063659668","female","-4.50"
"40_1_0_20170117001103881.jpg.chip.jpg","40","female","","","","36.3","female","-3.70","28.571056365966797","female","-11.43"
"35_1_0_20170117170527907.jpg.chip.jpg","35","female","","","","28.8","female","-6.20","37.962745666503906","female","2.96"
"30_0_4_20170117194418932.jpg.chip.jpg","30","male","","","","29.3","female","-0.70","32.26668930053711","female","2.27"
"40_1_1_20170112234224866.jpg.chip.jpg","40","female","","","","29.4","female","-10.60","33.694252014160156","female","-6.31"
"40_1_2_20170116183042122.jpg.chip.jpg","40","female","","","","29.1","female","-10.90","56.06828308105469","female","16.07"
"28_0_3_20170119165902487.jpg.chip.jpg","28","male","","","","39.4","male","11.40","44.767024993896484","male","16.77"
"7_1_0_20170109192242639.jpg.chip.jpg","7","female","5.450852394104004","female","-1.55","8.8","female","1.80","4.3521728515625","female","-2.65"
"1_0_3_20161219225845336.jpg.chip.jpg","1","male","1.4445708990097046","female","0.44","","female","","1.3653004169464111","female","0.37"
"8_1_0_20170109205020218.jpg.chip.jpg","8","female","4.617441177368164","female","-3.38","","female","","5.860089302062988","female","-2.14"
"1_1_2_20161219193320219.jpg.chip.jpg","1","female","1.0807580947875977","male","0.08","","female","","1.3693733215332031","female","0.37"
"2_1_2_20161219161912078.jpg.chip.jpg","2","female","0.7466760277748108","female","-1.25","","","","0.9349399209022522","female","-1.07"
"35_1_0_20170105173525804.jpg.chip.jpg","35","female","","","","28.9","female","-6.10","29.914047241210938","female","-5.09"
"26_0_0_20170117173206140.jpg.chip.jpg","26","male","","","","28.5","male","2.50","31.119028091430664","male","5.12"
"28_1_2_20170104021739676.jpg.chip.jpg","28","female","24.711469650268555","female","-3.29","28.5","female","0.50","22.94933319091797","female","-5.05"
"24_1_3_20170104222402975.jpg.chip.jpg","24","female","","","","28.7","female","4.70","26.421876907348633","female","2.42"
"36_0_3_20170104204425324.jpg.chip.jpg","36","male","","","","39.2","male","3.20","41.86071014404297","male","5.86"
"30_0_0_20170117180449799.jpg.chip.jpg","30","male","","","","33.5","male","3.50","32.129215240478516","male","2.13"
"27_1_0_20170117120644558.jpg.chip.jpg","27","female","29.101551055908203","female","2.10","28.5","female","1.50","22.70561981201172","female","-4.29"
"74_0_0_20170111222222432.jpg.chip.jpg","74","male","76.74467468261719","male","2.74","58.6","male","-15.40","73.83979797363281","male","-0.16"
"1_1_0_20161219154506229.jpg.chip.jpg","1","female","","","","","male","","1.0775936841964722","female","0.08"
"28_0_0_20170117180153864.jpg.chip.jpg","28","male","","","","39.3","male","11.30","27.39495277404785","male","-0.61"
"35_0_0_20170120221029196.jpg.chip.jpg","35","male","","","","28.6","male","-6.40","38.10869216918945","male","3.11"
"40_0_0_20170116222342864.jpg.chip.jpg","40","male","42.74808120727539","male","2.75","38.6","male","-1.40","38.442020416259766","male","-1.56"
"28_0_0_20170117202358254.jpg.chip.jpg","28","male","","","","29.4","male","1.40","33.30610656738281","male","5.31"
"26_1_3_20170109134452703.jpg.chip.jpg","26","female","20.04627799987793","female","-5.95","28.5","female","2.50","20.54151725769043","female","-5.46"
"50_0_3_20170119203626302.jpg.chip.jpg","50","male","","","","38.8","male","-11.20","55.689796447753906","male","5.69"
"65_1_0_20170116220142214.jpg.chip.jpg","65","female","","","","29.1","female","-35.90","55.384010314941406","female","-9.62"
"19_1_3_20170119145633822.jpg.chip.jpg","19","female","","","","29","female","10.00","7.450385570526123","female","-11.55"
"25_1_0_20170117143952249.jpg.chip.jpg","25","female","","","","28.5","female","3.50","21.241729736328125","female","-3.76"
"28_0_0_20170103225936561.jpg.chip.jpg","28","male","","","","28.3","male","0.30","31.203947067260742","male","3.20"
"42_0_1_20170116193736397.jpg.chip.jpg","42","male","","","","34.3","male","-7.70","38.92451858520508","male","-3.08"
"18_1_0_20170109213414723.jpg.chip.jpg","18","female","20.44709587097168","female","2.45","23.5","female","5.50","19.903404235839844","female","1.90"
"30_1_0_20170117120237417.jpg.chip.jpg","30","female","","","","28.9","female","-1.10","41.021610260009766","female","11.02"
"36_0_4_20170117203502182.jpg.chip.jpg","36","male","","","","35.3","male","-0.70","55.35609436035156","male","19.36"
"25_1_2_20170104022753590.jpg.chip.jpg","25","female","","","","16.1","female","-8.90","21.011281967163086","female","-3.99"
"27_0_3_20170119193214716.jpg.chip.jpg","27","male","","","","38.8","male","11.80","45.67405319213867","male","18.67"
"28_1_0_20170119194946890.jpg.chip.jpg","28","female","","","","29.5","female","1.50","27.1820011138916","female","-0.82"
"2_0_2_20161219142335801.jpg.chip.jpg","2","male","","","","","female","","2.361175775527954","male","0.36"
"1_0_2_20170109191453449.jpg.chip.jpg","1","male","0.6875209808349609","female","-0.31","","female","","0.8889977335929871","female","-0.11"
"61_0_0_20170113185456409.jpg.chip.jpg","61","male","","","","69.1","male","8.10","66.0323257446289","male","5.03"
"85_1_0_20170110184040927.jpg.chip.jpg","85","female","80.09738159179688","female","-4.90","68.9","female","-16.10","78.53404235839844","male","-6.47"
"30_0_0_20170116221939722.jpg.chip.jpg","30","male","","","","38.6","male","8.60","36.25924301147461","male","6.26"
"23_1_2_20170105162514564.jpg.chip.jpg","23","female","","","","28.7","female","5.70","20.096960067749023","female","-2.90"
"35_1_0_20170117121555358.jpg.chip.jpg","35","female","15.494504928588867","female","-19.51","28.7","male","-6.30","27.30568504333496","female","-7.69"
"3_1_0_20170109192805549.jpg.chip.jpg","3","female","2.3070991039276123","female","-0.69","4","female","1.00","2.3070991039276123","female","-0.69"
"1_1_4_20161221201729160.jpg.chip.jpg","1","female","","","","","","","1.854844331741333","female","0.85"
"34_1_0_20170104235402171.jpg.chip.jpg","34","female","","","","28.7","female","-5.30","30.95981216430664","female","-3.04"
"25_0_0_20170116223144178.jpg.chip.jpg","25","male","","","","28.7","male","3.70","40.144004821777344","male","15.14"
"35_0_4_20170117121605150.jpg.chip.jpg","35","male","","","","28.8","male","-6.20","22.625564575195312","male","-12.37"
"25_1_1_20170116003309994.jpg.chip.jpg","25","female","21.9162540435791","female","-3.08","28.6","female","3.60","22.643373489379883","female","-2.36"
"28_0_3_20170119162759516.jpg.chip.jpg","28","male","28.50536346435547","male","0.51","28.7","male","0.70","26.17375373840332","male","-1.83"
"12_1_0_20170109214435512.jpg.chip.jpg","12","female","12.774771690368652","female","0.77","23.7","female","11.70","16.664758682250977","female","4.66"
"53_0_3_20170119201406708.jpg.chip.jpg","53","male","","","","29.3","male","-23.70","52.312313079833984","male","-0.69"
"9_0_0_20170110220232058.jpg.chip.jpg","9","male","12.06434154510498","female","3.06","9.2","female","0.20","10.858682632446289","female","1.86"
"25_0_0_20170116205006744.jpg.chip.jpg","25","male","26.425195693969727","male","1.43","28.7","male","3.70","30.342714309692383","male","5.34"
"26_1_4_20170116154322277.jpg.chip.jpg","26","female","","","","29.2","female","3.20","23.28763198852539","female","-2.71"
"31_0_2_20170116191320975.jpg.chip.jpg","31","male","","","","29.3","male","-1.70","21.023292541503906","male","-9.98"
"45_1_0_20170117170556859.jpg.chip.jpg","45","female","","","","36.4","female","-8.60","43.73173904418945","female","-1.27"
"65_0_3_20170105180657742.jpg.chip.jpg","65","male","","","","28.7","male","-36.30","64.61238861083984","male","-0.39"
"4_0_0_20170110213151504.jpg.chip.jpg","4","male","","","","8.8","female","4.80","4.251812934875488","male","0.25"
"21_1_0_20170117141734034.jpg.chip.jpg","21","female","","","","29.5","female","8.50","17.443096160888672","female","-3.56"
"4_0_0_20170110213547600.jpg.chip.jpg","4","male","","","","4","female","0.00","2.5274648666381836","male","-1.47"
"39_1_4_20170117203758344.jpg.chip.jpg","39","female","","","","39.3","male","0.30","42.63808822631836","male","3.64"
"9_1_2_20170104020210475.jpg.chip.jpg","9","female","","","","16","female","7.00","9.408284187316895","female","0.41"
"80_1_0_20170110141751087.jpg.chip.jpg","80","female","","","","38.7","female","-41.30","72.2480697631836","female","-7.75"
"26_1_1_20170116231832606.jpg.chip.jpg","26","female","","","","28.5","female","2.50","28.089990615844727","female","2.09"
"46_1_1_20170112211415996.jpg.chip.jpg","46","female","","","","29","female","-17.00","54.776084899902344","female","8.78"
"39_1_0_20170105003308781.jpg.chip.jpg","39","female","","","","29.3","female","-9.70","46.43059539794922","female","7.43"
"85_1_0_20170110184001159.jpg.chip.jpg","85","female","76.78337097167969","female","-8.22","63.3","female","-21.70","70.067626953125","female","-14.93"
"44_0_1_20170113142045653.jpg.chip.jpg","44","male","37.296390533447266","male","-6.70","33.6","male","-10.40","37.49502182006836","male","-6.50"
"56_0_0_20170113185507062.jpg.chip.jpg","56","male","","","","39.2","male","-16.80","63.15642166137695","male","7.16"
"66_0_0_20170109013237361.jpg.chip.jpg","66","male","","","","68.9","male","2.90","60.653350830078125","male","-5.35"
"61_0_0_20170120225230386.jpg.chip.jpg","61","male","","","","48.7","male","-12.30","55.069915771484375","male","-5.93"
"2_0_0_20170110211457583.jpg.chip.jpg","2","male","1.2938052415847778","male","-0.71","","","","1.442452073097229","male","-0.56"
"40_0_0_20170117152411165.jpg.chip.jpg","40","male","","","","38.6","male","-1.40","41.35688400268555","male","1.36"
"42_0_3_20170117154758183.jpg.chip.jpg","42","male","","","","38.8","male","-3.20","49.910457611083984","male","7.91"
"30_1_0_20170117143843323.jpg.chip.jpg","30","female","","","","23.7","female","-6.30","29.75212287902832","female","-0.25"
"17_1_3_20170104221840229.jpg.chip.jpg","17","female","","","","28.6","female","11.60","24.254745483398438","female","7.25"
"80_0_0_20170111211441005.jpg.chip.jpg","80","male","","","","59.3","male","-20.70","79.42656707763672","male","-0.57"
"35_1_1_20170117190443525.jpg.chip.jpg","35","female","","","","29.3","male","-5.70","","",""
"45_0_0_20170104205654636.jpg.chip.jpg","45","male","","","","39.2","male","-5.80","51.7898063659668","male","6.79"
"35_0_0_20170117134935863.jpg.chip.jpg","35","male","","","","39","male","4.00","44.413272857666016","male","9.41"
"59_0_1_20170117192104465.jpg.chip.jpg","59","male","","","","58.3","male","-0.70","67.64904022216797","male","8.65"
"45_1_0_20170117200902766.jpg.chip.jpg","45","female","","","","29.1","female","-15.90","53.86385726928711","female","8.86"
"24_1_4_20170103224705429.jpg.chip.jpg","24","female","","","","29.5","female","5.50","26.69059944152832","female","2.69"
"28_1_3_20170104232946267.jpg.chip.jpg","28","female","","","","28.6","female","0.60","25.583251953125","female","-2.42"
"34_0_1_20170117141355339.jpg.chip.jpg","34","male","40.67958068847656","male","6.68","39.3","male","5.30","42.12991714477539","male","8.13"
"38_1_0_20170104171602219.jpg.chip.jpg","38","female","","","","29.2","male","-8.80","72.39336395263672","female","34.39"
"18_1_2_20170109214034666.jpg.chip.jpg","18","female","","","","16.1","female","-1.90","16.62427520751953","female","-1.38"
"26_1_2_20170116233134701.jpg.chip.jpg","26","female","","","","29.1","","3.10","25.485780715942383","male","-0.51"
