### SECCION: emociones
timestamp_iso,hora_local,emocion_dominante,confianza,neutral,happy,sad,angry,fearful,disgusted,surprised,edad,genero,genero_prob,valencia,arousal,roll_deg,yaw_deg,pitch_deg,pos_x,pos_y,tamano,voz_pitch_hz,voz_energia,voz_arousal,rol_activo,satisfaccion,cuadrante,afecto_98,afecto_38,positividad,atencion,n_rostros,detection_rate,expression_entropy,flip_rate,faceapi_neutral,faceapi_happy,faceapi_sad,faceapi_angry,faceapi_fearful,faceapi_disgusted,faceapi_surprised,usa_fusion_i2,fusion_neutral,fusion_happy,fusion_sad,fusion_angry,fusion_fearful,fusion_disgusted,fusion_surprised,usa_mlp_i2,mlp_neutral,mlp_happy,mlp_sad,mlp_angry,mlp_fearful,mlp_disgusted,mlp_surprised,mlp_raw_neutral,mlp_raw_happy,mlp_raw_sad,mlp_raw_angry,mlp_raw_fearful,mlp_raw_disgusted,mlp_raw_surprised
"2026-07-21T19:10:26.413Z","21/7/2026, 1:10:26 p.m.","Neutral","0.5169","0.5169","0.0273","0.1484","0.0437","0.0100","0.2246","0.0290","25","Hombre","0.9162","-0.2404","0.0289","-5.0","-5.2","6.4","0.5180","0.5499","0.2878","","","","Cliente","-0.2799","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3798","0.6484","1","1.0000","1.9385","0.00","0.9170","0.0000","0.0010","0.0726","0.0000","0.0000","0.0094","0","0.6499","0.0000","0.0030","0.2359","0.0116","0.0456","0.0539","1","0.5169","0.0273","0.1484","0.0437","0.0100","0.2246","0.0290","0.3364","0.0159","0.4575","0.0285","0.0070","0.1349","0.0199"
"2026-07-21T19:10:27.525Z","21/7/2026, 1:10:27 p.m.","Neutral","0.5078","0.5078","0.0273","0.1457","0.0436","0.0095","0.2380","0.0281","23","Hombre","0.9306","-0.2464","0.0337","-5.2","-5.0","6.5","0.5159","0.5490","0.2888","84","0.0355","0.3154","Cliente","-0.2740","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3768","0.6417","1","1.0000","1.9416","0.00","0.8794","0.0001","0.0073","0.1019","0.0000","0.0000","0.0112","0","0.6835","0.0000","0.0574","0.1975","0.0000","0.0454","0.0162","1","0.5078","0.0273","0.1457","0.0436","0.0095","0.2380","0.0281","0.3071","0.0179","0.4669","0.0296","0.0051","0.1558","0.0176"
"2026-07-21T19:10:28.640Z","21/7/2026, 1:10:28 p.m.","Neutral","0.5055","0.5055","0.0273","0.1453","0.0407","0.0093","0.2463","0.0257","20","Hombre","0.8860","-0.2499","0.0328","-5.3","-5.0","6.6","0.5148","0.5522","0.2880","61","0.0250","0.2832","Cliente","-0.2731","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3751","0.6678","1","1.0000","1.9281","0.00","0.9179","0.0000","0.0020","0.0756","0.0000","0.0000","0.0044","0","0.7117","0.0000","0.0672","0.1670","0.0000","0.0403","0.0138","1","0.5055","0.0273","0.1453","0.0407","0.0093","0.2463","0.0257","0.3060","0.0182","0.4642","0.0288","0.0053","0.1605","0.0171"
"2026-07-21T19:10:29.749Z","21/7/2026, 1:10:29 p.m.","Neutral","0.5157","0.5157","0.0256","0.1481","0.0418","0.0101","0.2303","0.0284","26","Hombre","0.9176","-0.2440","0.0283","-4.6","-4.8","6.4","0.5155","0.5489","0.2885","","","","Cliente","-0.2731","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3780","0.6402","1","1.0000","1.9281","0.00","0.9638","0.0000","0.0009","0.0305","0.0000","0.0000","0.0047","0","0.6810","0.0000","0.0036","0.1992","0.0132","0.0382","0.0648","1","0.5157","0.0256","0.1481","0.0418","0.0101","0.2303","0.0284","0.3468","0.0156","0.4718","0.0251","0.0070","0.1129","0.0208"
"2026-07-21T19:10:30.856Z","21/7/2026, 1:10:30 p.m.","Neutral","0.5031","0.5031","0.0263","0.1460","0.0359","0.0100","0.2547","0.0240","21","Hombre","0.8627","-0.2543","0.0308","-5.3","-4.7","6.1","0.5128","0.5495","0.2888","103","0.2905","0.7157","Cliente","-0.2873","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3729","0.6272","1","1.0000","1.9125","0.00","0.9002","0.0000","0.0026","0.0888","0.0000","0.0000","0.0083","0","0.6272","0.0000","0.0000","0.1823","0.0523","0.0266","0.1116","1","0.5031","0.0263","0.1460","0.0359","0.0100","0.2547","0.0240","0.3340","0.0169","0.4466","0.0222","0.0066","0.1591","0.0147"
"2026-07-21T19:10:31.985Z","21/7/2026, 1:10:31 p.m.","Neutral","0.5107","0.5107","0.0270","0.1476","0.0332","0.0102","0.2488","0.0225","21","Hombre","0.8975","-0.2503","0.0251","-5.2","-5.0","6.3","0.5141","0.5520","0.2877","62","0.3015","0.6885","Cliente","-0.2896","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3748","0.6139","1","1.0000","1.8961","0.00","0.8229","0.0000","0.0052","0.1644","0.0000","0.0000","0.0075","0","0.6136","0.0000","0.0000","0.2071","0.0472","0.0323","0.0997","1","0.5107","0.0270","0.1476","0.0332","0.0102","0.2488","0.0225","0.3165","0.0186","0.4749","0.0169","0.0062","0.1546","0.0122"
"2026-07-21T19:10:33.226Z","21/7/2026, 1:10:33 p.m.","Neutral","0.5202","0.5202","0.0256","0.1593","0.0450","0.0108","0.2094","0.0297","24","Hombre","0.9235","-0.2412","0.0208","-5.4","-5.3","6.4","0.5169","0.5484","0.2870","84","0.2622","0.6606","Cliente","-0.2930","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3794","0.6799","1","1.0000","1.9432","0.00","0.9114","0.0001","0.0039","0.0744","0.0000","0.0000","0.0102","0","0.4898","0.0000","0.0000","0.3252","0.0445","0.0573","0.0833","1","0.5202","0.0256","0.1593","0.0450","0.0108","0.2094","0.0297","0.2966","0.0142","0.5263","0.0408","0.0067","0.0889","0.0264"
"2026-07-21T19:10:34.332Z","21/7/2026, 1:10:34 p.m.","Neutral","0.5036","0.5036","0.0254","0.1646","0.0591","0.0104","0.2032","0.0337","22","Hombre","0.9205","-0.2484","0.0308","-4.9","-5.0","6.5","0.5154","0.5489","0.2864","125","0.3242","0.6494","Cliente","-0.2933","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3758","0.6526","1","1.0000","2.0032","0.00","0.8836","0.0001","0.0175","0.0960","0.0000","0.0000","0.0027","0","0.5113","0.0000","0.0000","0.3171","0.0392","0.0563","0.0760","1","0.5036","0.0254","0.1646","0.0591","0.0104","0.2032","0.0337","0.2925","0.0152","0.5036","0.0372","0.0061","0.1263","0.0191"
"2026-07-21T19:10:35.433Z","21/7/2026, 1:10:35 p.m.","Neutral","0.4938","0.4938","0.0275","0.1640","0.0561","0.0103","0.2139","0.0344","22","Hombre","0.9058","-0.2507","0.0345","-5.7","-5.1","6.5","0.5150","0.5483","0.2851","144","0.1487","0.7352","Cliente","-0.3033","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3747","0.6718","1","1.0000","2.0174","0.00","0.9460","0.0000","0.0013","0.0496","0.0000","0.0000","0.0030","0","0.4887","0.0000","0.0000","0.3105","0.0556","0.0517","0.0935","1","0.4938","0.0275","0.1640","0.0561","0.0103","0.2139","0.0344","0.3130","0.0153","0.4973","0.0366","0.0069","0.1073","0.0237"
"2026-07-21T19:10:36.554Z","21/7/2026, 1:10:36 p.m.","Neutral","0.5129","0.5129","0.0290","0.1613","0.0565","0.0104","0.1920","0.0379","21","Hombre","0.9051","-0.2336","0.0307","-5.2","-5.4","6.8","0.5160","0.5470","0.2844","63","0.0377","0.3256","Cliente","-0.2934","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3832","0.6767","1","1.0000","2.0057","0.00","0.8351","0.0002","0.0118","0.1433","0.0000","0.0001","0.0095","0","0.6695","0.0000","0.0530","0.2076","0.0000","0.0468","0.0230","1","0.5129","0.0290","0.1613","0.0565","0.0104","0.1920","0.0379","0.3158","0.0154","0.4904","0.0379","0.0068","0.1090","0.0247"
"2026-07-21T19:10:37.689Z","21/7/2026, 1:10:37 p.m.","Neutral","0.5011","0.5011","0.0301","0.1681","0.0524","0.0103","0.2040","0.0342","23","Hombre","0.9110","-0.2433","0.0277","-6.5","-5.3","6.8","0.5156","0.5510","0.2860","","0.0810","0.4699","Cliente","-0.2853","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3783","0.6523","1","1.0000","2.0089","0.00","0.8277","0.0001","0.0099","0.1560","0.0000","0.0001","0.0062","0","0.7050","0.0000","0.0131","0.1849","0.0075","0.0363","0.0531","1","0.5011","0.0301","0.1681","0.0524","0.0103","0.2040","0.0342","0.3054","0.0201","0.5062","0.0280","0.0054","0.1176","0.0173"
"2026-07-21T19:10:38.817Z","21/7/2026, 1:10:38 p.m.","Neutral","0.5009","0.5009","0.0298","0.1670","0.0453","0.0108","0.2150","0.0312","21","Hombre","0.8937","-0.2464","0.0246","-5.7","-5.4","6.6","0.5150","0.5454","0.2840","63","0.1979","0.7000","Cliente","-0.2946","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3768","0.6545","1","1.0000","1.9872","0.00","0.8621","0.0001","0.0086","0.1199","0.0000","0.0001","0.0092","0","0.5047","0.0000","0.0000","0.3114","0.0478","0.0530","0.0831","1","0.5009","0.0298","0.1670","0.0453","0.0108","0.2150","0.0312","0.3022","0.0185","0.4857","0.0239","0.0070","0.1443","0.0184"
"2026-07-21T19:10:39.961Z","21/7/2026, 1:10:39 p.m.","Neutral","0.5045","0.5045","0.0313","0.1661","0.0399","0.0106","0.2199","0.0277","24","Hombre","0.9055","-0.2452","0.0205","-6.3","-4.7","6.1","0.5124","0.5495","0.2855","391","0.0429","0.6430","Cliente","-0.2921","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3774","0.6471","1","1.0000","1.9634","0.00","0.9018","0.0000","0.0025","0.0927","0.0000","0.0000","0.0030","0","0.6404","0.0000","0.0000","0.1985","0.0401","0.0317","0.0893","1","0.5045","0.0313","0.1661","0.0399","0.0106","0.2199","0.0277","0.3018","0.0225","0.5006","0.0195","0.0061","0.1358","0.0138"
"2026-07-21T19:10:41.058Z","21/7/2026, 1:10:41 p.m.","Neutral","0.4753","0.4753","0.0338","0.1648","0.0361","0.0097","0.2570","0.0234","21","Hombre","0.9338","-0.2630","0.0299","-5.2","-4.8","6.2","0.5136","0.5523","0.2849","213","0.0136","0.4211","Cliente","-0.2925","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3685","0.6372","1","1.0000","1.9718","0.00","0.9143","0.0000","0.0029","0.0788","0.0000","0.0000","0.0038","0","0.6784","0.0000","0.0282","0.2168","0.0000","0.0439","0.0327","1","0.4753","0.0338","0.1648","0.0361","0.0097","0.2570","0.0234","0.2510","0.0251","0.5003","0.0185","0.0050","0.1894","0.0108"
"2026-07-21T19:10:42.156Z","21/7/2026, 1:10:42 p.m.","Neutral","0.4835","0.4835","0.0339","0.1591","0.0357","0.0095","0.2541","0.0241","21","Hombre","0.9056","-0.2567","0.0307","-5.7","-5.0","6.0","0.5102","0.5502","0.2847","","","","Cliente","-0.2927","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3716","0.6465","1","1.0000","1.9620","0.00","0.8841","0.0002","0.0020","0.1096","0.0000","0.0001","0.0040","0","0.6679","0.0000","0.0038","0.2207","0.0120","0.0414","0.0542","1","0.4835","0.0339","0.1591","0.0357","0.0095","0.2541","0.0241","0.2948","0.0213","0.4868","0.0215","0.0055","0.1558","0.0143"
"2026-07-21T19:10:43.276Z","21/7/2026, 1:10:43 p.m.","Neutral","0.4772","0.4772","0.0329","0.1553","0.0358","0.0092","0.2665","0.0230","22","Hombre","0.9240","-0.2625","0.0351","-5.7","-4.9","5.7","0.5097","0.5516","0.2841","","0.0162","0.2540","Cliente","-0.3026","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3688","0.6465","1","1.0000","1.9564","0.00","0.9361","0.0002","0.0020","0.0538","0.0000","0.0000","0.0078","0","0.7367","0.0000","0.0754","0.1419","0.0000","0.0361","0.0098","1","0.4772","0.0329","0.1553","0.0358","0.0092","0.2665","0.0230","0.2855","0.0221","0.4470","0.0213","0.0051","0.2055","0.0133"
"2026-07-21T19:10:44.491Z","21/7/2026, 1:10:44 p.m.","Neutral","0.4709","0.4709","0.0369","0.1601","0.0413","0.0089","0.2556","0.0264","23","Hombre","0.9089","-0.2581","0.0385","-5.2","-4.6","5.7","0.5093","0.5499","0.2832","","0.1433","0.6778","Cliente","-0.3145","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3709","0.7218","1","1.0000","2.0023","0.00","0.9032","0.0001","0.0016","0.0919","0.0000","0.0000","0.0032","0","0.5763","0.0000","0.0000","0.2535","0.0473","0.0409","0.0819","1","0.4709","0.0369","0.1601","0.0413","0.0089","0.2556","0.0264","0.2637","0.0269","0.5372","0.0377","0.0048","0.1073","0.0224"
"2026-07-21T19:10:45.650Z","21/7/2026, 1:10:45 p.m.","Neutral","0.4697","0.4697","0.0379","0.1531","0.0362","0.0087","0.2704","0.0241","23","Hombre","0.9217","-0.2587","0.0410","-4.8","-4.7","5.5","0.5108","0.5477","0.2852","","0.1791","0.7000","Cliente","-0.3110","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3706","0.5793","1","1.0000","1.9779","0.00","0.9499","0.0000","0.0004","0.0405","0.0000","0.0000","0.0091","0","0.6493","0.0000","0.0000","0.1453","0.0549","0.0191","0.1314","1","0.4697","0.0379","0.1531","0.0362","0.0087","0.2704","0.0241","0.3154","0.0232","0.4298","0.0114","0.0051","0.2066","0.0085"
"2026-07-21T19:10:46.766Z","21/7/2026, 1:10:46 p.m.","Neutral","0.4806","0.4806","0.0334","0.1548","0.0372","0.0090","0.2618","0.0233","21","Hombre","0.8997","-0.2595","0.0348","-5.5","-4.8","6.1","0.5123","0.5494","0.2857","241","0.3432","0.9154","Cliente","-0.3199","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3703","0.6101","1","1.0000","1.9587","0.00","0.9368","0.0000","0.0015","0.0558","0.0000","0.0000","0.0059","0","0.4942","0.0000","0.0000","0.2580","0.0855","0.0352","0.1271","1","0.4806","0.0334","0.1548","0.0372","0.0090","0.2618","0.0233","0.2942","0.0193","0.5056","0.0175","0.0060","0.1457","0.0118"
"2026-07-21T19:10:47.891Z","21/7/2026, 1:10:47 p.m.","Neutral","0.4882","0.4882","0.0346","0.1592","0.0407","0.0094","0.2422","0.0257","22","Hombre","0.9032","-0.2514","0.0315","-6.0","-4.5","6.0","0.5116","0.5491","0.2852","95","0.2282","0.7065","Cliente","-0.3187","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3743","0.6325","1","1.0000","1.9776","0.00","0.9412","0.0001","0.0017","0.0543","0.0000","0.0000","0.0026","0","0.6073","0.0000","0.0000","0.2097","0.0510","0.0321","0.0999","1","0.4882","0.0346","0.1592","0.0407","0.0094","0.2422","0.0257","0.2884","0.0218","0.4942","0.0191","0.0057","0.1585","0.0124"
"2026-07-21T19:10:49.046Z","21/7/2026, 1:10:49 p.m.","Neutral","0.4799","0.4799","0.0360","0.1629","0.0500","0.0087","0.2338","0.0287","22","Hombre","0.9317","-0.2520","0.0370","-5.4","-4.8","5.8","0.5101","0.5484","0.2839","173","0.1770","0.7982","Cliente","-0.3224","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3740","0.6936","1","1.0000","2.0203","0.00","0.8751","0.0003","0.0066","0.1134","0.0000","0.0001","0.0045","0","0.5393","0.0000","0.0000","0.2534","0.0673","0.0374","0.1025","1","0.4799","0.0360","0.1629","0.0500","0.0087","0.2338","0.0287","0.2657","0.0260","0.5016","0.0351","0.0043","0.1498","0.0175"
"2026-07-21T19:10:50.193Z","21/7/2026, 1:10:50 p.m.","Neutral","0.4691","0.4691","0.0341","0.1561","0.0488","0.0085","0.2550","0.0285","21","Hombre","0.9160","-0.2608","0.0451","-5.4","-5.1","6.0","0.5111","0.5458","0.2845","79","0.2092","0.6640","Cliente","-0.3223","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3696","0.6838","1","1.0000","2.0166","0.00","0.8970","0.0001","0.0038","0.0952","0.0000","0.0000","0.0038","0","0.5445","0.0000","0.0000","0.2896","0.0423","0.0493","0.0743","1","0.4691","0.0341","0.1561","0.0488","0.0085","0.2550","0.0285","0.2794","0.0221","0.4541","0.0245","0.0050","0.1991","0.0158"
"2026-07-21T19:10:51.266Z","21/7/2026, 1:10:51 p.m.","Neutral","0.4954","0.4954","0.0378","0.1654","0.0435","0.0101","0.2171","0.0308","22","Hombre","0.9449","-0.2388","0.0283","-6.9","-4.9","6.3","0.5116","0.5472","0.2837","275","0.1027","0.8070","Cliente","-0.3166","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3806","0.6627","1","1.0000","2.0065","0.00","0.8424","0.0001","0.0064","0.1452","0.0000","0.0000","0.0058","0","0.5552","0.0000","0.0000","0.2259","0.0718","0.0315","0.1155","1","0.4954","0.0378","0.1654","0.0435","0.0101","0.2171","0.0308","0.3015","0.0225","0.5180","0.0204","0.0067","0.1132","0.0178"
"2026-07-21T19:10:52.455Z","21/7/2026, 1:10:52 p.m.","Neutral","0.4853","0.4853","0.0385","0.1628","0.0347","0.0098","0.2438","0.0250","21","Hombre","0.9383","-0.2486","0.0285","-5.4","-5.0","5.8","0.5093","0.5479","0.2836","116","0.1275","0.6628","Cliente","-0.3166","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3757","0.6226","1","1.0000","1.9769","0.00","0.9041","0.0001","0.0063","0.0826","0.0000","0.0000","0.0068","0","0.6270","0.0000","0.0000","0.2020","0.0430","0.0318","0.0963","1","0.4853","0.0385","0.1628","0.0347","0.0098","0.2438","0.0250","0.3100","0.0246","0.4668","0.0130","0.0063","0.1674","0.0120"
"2026-07-21T19:10:53.568Z","21/7/2026, 1:10:53 p.m.","Neutral","0.4929","0.4929","0.0374","0.1581","0.0307","0.0099","0.2485","0.0226","22","Hombre","0.9319","-0.2474","0.0259","-5.2","-4.8","6.0","0.5110","0.5492","0.2844","","0.1575","0.7000","Cliente","-0.3185","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3763","0.6362","1","1.0000","1.9438","0.00","0.9025","0.0001","0.0030","0.0877","0.0000","0.0000","0.0068","0","0.6198","0.0000","0.0000","0.2031","0.0488","0.0303","0.0980","1","0.4929","0.0374","0.1581","0.0307","0.0099","0.2485","0.0226","0.3058","0.0244","0.4719","0.0146","0.0067","0.1647","0.0120"
"2026-07-21T19:10:54.660Z","21/7/2026, 1:10:54 p.m.","Neutral","0.4839","0.4839","0.0426","0.1585","0.0480","0.0095","0.2252","0.0322","23","Hombre","0.8709","-0.2369","0.0408","-5.9","-4.7","5.7","0.5083","0.5481","0.2819","61","0.0149","0.2496","Cliente","-0.3042","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3816","0.8104","1","1.0000","2.0403","0.00","0.5848","0.0006","0.0033","0.4045","0.0002","0.0007","0.0060","0","0.7487","0.0000","0.0754","0.1374","0.0000","0.0350","0.0034","1","0.4839","0.0426","0.1585","0.0480","0.0095","0.2252","0.0322","0.3057","0.0304","0.4566","0.0605","0.0053","0.1052","0.0362"
"2026-07-21T19:10:55.777Z","21/7/2026, 1:10:55 p.m.","Neutral","0.4741","0.4741","0.0493","0.1730","0.0526","0.0100","0.2047","0.0363","23","Hombre","0.9184","-0.2312","0.0397","-6.3","-4.2","6.0","0.5112","0.5463","0.2814","95","0.3032","0.7070","Cliente","-0.2984","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3844","0.6445","1","1.0000","2.0944","0.00","0.9154","0.0004","0.0013","0.0746","0.0000","0.0000","0.0082","0","0.5121","0.0000","0.0000","0.3052","0.0510","0.0502","0.0814","1","0.4741","0.0493","0.1730","0.0526","0.0100","0.2047","0.0363","0.2308","0.0246","0.5776","0.0189","0.0062","0.1292","0.0127"
"2026-07-21T19:10:57.007Z","21/7/2026, 1:10:57 p.m.","Neutral","0.4641","0.4641","0.0492","0.1743","0.0376","0.0103","0.2374","0.0271","22","Hombre","0.9325","-0.2457","0.0332","-5.6","-4.7","5.9","0.5120","0.5458","0.2826","","0.3576","0.7000","Cliente","-0.3049","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3771","0.6033","1","1.0000","2.0466","0.00","0.8082","0.0007","0.0048","0.1685","0.0001","0.0004","0.0174","0","0.6204","0.0000","0.0000","0.1942","0.0512","0.0274","0.1067","1","0.4641","0.0492","0.1743","0.0376","0.0103","0.2374","0.0271","0.2969","0.0283","0.4832","0.0098","0.0062","0.1663","0.0094"
"2026-07-21T19:10:58.150Z","21/7/2026, 1:10:58 p.m.","Neutral","0.4843","0.4843","0.0465","0.1688","0.0400","0.0105","0.2198","0.0300","23","Hombre","0.9392","-0.2342","0.0306","-6.5","-4.7","5.8","0.5117","0.5465","0.2806","84","0.2311","0.6775","Cliente","-0.3059","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3829","0.7417","1","1.0000","2.0328","0.00","0.9265","0.0002","0.0017","0.0637","0.0000","0.0000","0.0079","0","0.6584","0.0000","0.0000","0.1683","0.0484","0.0235","0.1014","1","0.4843","0.0465","0.1688","0.0400","0.0105","0.2198","0.0300","0.3104","0.0315","0.4842","0.0340","0.0060","0.1105","0.0234"
"2026-07-21T19:10:59.264Z","21/7/2026, 1:10:59 p.m.","Neutral","0.4972","0.4972","0.0447","0.1649","0.0566","0.0106","0.1824","0.0435","32","Hombre","0.9037","-0.2164","0.0400","-6.9","-5.6","6.1","0.5084","0.5523","0.2805","168","0.4962","0.7858","Cliente","-0.2965","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3918","0.7464","1","1.0000","2.0793","0.00","0.9269","0.0013","0.0019","0.0661","0.0002","0.0002","0.0035","0","0.5556","0.0000","0.0000","0.2394","0.0674","0.0345","0.1031","1","0.4972","0.0447","0.1649","0.0566","0.0106","0.1824","0.0435","0.2696","0.0330","0.5225","0.0341","0.0057","0.1122","0.0229"
"2026-07-21T19:11:00.426Z","21/7/2026, 1:11:00 p.m.","Neutral","0.5956","0.5956","0.0368","0.1531","0.0482","0.0119","0.1149","0.0396","28","Hombre","0.8271","-0.1708","0.0030","-9.1","2.4","-2.0","0.4802","0.5262","0.2775","174","0.4381","0.8193","Cliente","-0.2781","Activación negativa · tensión/enojo","Indiferente","Neutral","0.4146","0.7916","1","1.0000","1.8650","0.00","0.9267","0.0103","0.0020","0.0548","0.0000","0.0057","0.0005","0","0.3659","0.0022","0.0000","0.4186","0.0730","0.0423","0.0980","1","0.5956","0.0368","0.1531","0.0482","0.0119","0.1149","0.0396","0.4663","0.0277","0.4368","0.0123","0.0065","0.0361","0.0143"
"2026-07-21T19:11:01.539Z","21/7/2026, 1:11:01 p.m.","Neutral","0.5791","0.5791","0.0544","0.1559","0.0282","0.0141","0.1431","0.0251","20","Hombre","0.9093","-0.1693","-0.0015","-6.1","0.6","-0.1","0.4893","0.5422","0.2781","262","0.3895","0.9460","Cliente","-0.2567","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4154","0.6335","1","1.0000","1.8699","0.00","0.8216","0.0057","0.0041","0.1624","0.0001","0.0043","0.0017","0","0.4881","0.0004","0.0000","0.1872","0.0953","0.0071","0.2220","1","0.5791","0.0544","0.1559","0.0282","0.0141","0.1431","0.0251","0.3523","0.0447","0.4638","0.0082","0.0106","0.1128","0.0076"
"2026-07-21T19:11:02.703Z","21/7/2026, 1:11:02 p.m.","Neutral","0.5464","0.5464","0.0633","0.1582","0.0365","0.0125","0.1480","0.0351","27","Hombre","0.9460","-0.1678","0.0182","-6.6","-1.7","1.8","0.4923","0.5522","0.2774","190","0.3566","0.8426","Cliente","-0.2456","Activación negativa · tensión/enojo","Indiferente","Neutral","0.4161","0.8444","1","1.0000","1.9802","0.00","0.6722","0.0035","0.0017","0.3011","0.0001","0.0169","0.0046","0","0.5266","0.0000","0.0000","0.2618","0.0729","0.0352","0.1035","1","0.5464","0.0633","0.1582","0.0365","0.0125","0.1480","0.0351","0.3730","0.0382","0.4334","0.0405","0.0066","0.0698","0.0385"
"2026-07-21T19:11:03.833Z","21/7/2026, 1:11:03 p.m.","Neutral","0.5656","0.5656","0.0530","0.1481","0.0446","0.0134","0.1232","0.0521","24","Hombre","0.9097","-0.1543","0.0261","-5.0","-0.1","1.6","0.4997","0.5271","0.2824","","0.0750","0.4498","Cliente","-0.2151","Activación negativa · tensión/enojo","Neutral","Neutral","0.4228","0.7440","1","1.0000","1.9755","0.00","0.3264","0.0034","0.2218","0.3311","0.0008","0.1069","0.0096","0","0.7763","0.0000","0.0199","0.1045","0.0028","0.0199","0.0766","1","0.5656","0.0530","0.1481","0.0446","0.0134","0.1232","0.0521","0.3555","0.0269","0.4836","0.0234","0.0094","0.0728","0.0284"
"2026-07-21T19:11:04.938Z","21/7/2026, 1:11:04 p.m.","Neutral","0.5608","0.5608","0.0499","0.1570","0.0447","0.0139","0.1229","0.0509","24","Hombre","0.9490","-0.1636","0.0209","-4.2","-1.6","2.0","0.5038","0.5144","0.2820","","","","Cliente","-0.2011","Activación negativa · tensión/enojo","Neutral","Neutral","0.4182","0.7107","1","1.0000","1.9795","0.00","0.7123","0.0004","0.0069","0.2781","0.0000","0.0005","0.0018","0","0.7430","0.0000","0.0048","0.1415","0.0117","0.0243","0.0748","1","0.5608","0.0499","0.1570","0.0447","0.0139","0.1229","0.0509","0.2972","0.0280","0.5310","0.0186","0.0079","0.1030","0.0144"
"2026-07-21T19:11:06.064Z","21/7/2026, 1:11:06 p.m.","Neutral","0.5309","0.5309","0.0467","0.1694","0.0414","0.0128","0.1599","0.0389","21","Hombre","0.9079","-0.1980","0.0169","-5.1","-2.1","2.5","0.5013","0.5152","0.2820","61","0.0176","0.2586","Cliente","-0.2082","Activación negativa · tensión/enojo","Indiferente","Neutral","0.4010","0.7453","1","1.0000","2.0012","0.00","0.7405","0.0009","0.0115","0.2387","0.0001","0.0036","0.0048","0","0.7441","0.0000","0.0733","0.1407","0.0000","0.0345","0.0075","1","0.5309","0.0467","0.1694","0.0414","0.0128","0.1599","0.0389","0.2888","0.0268","0.5363","0.0296","0.0066","0.0888","0.0231"
"2026-07-21T19:11:07.187Z","21/7/2026, 1:11:07 p.m.","Neutral","0.4902","0.4902","0.0471","0.1802","0.0414","0.0121","0.1954","0.0336","27","Hombre","0.9478","-0.2276","0.0232","-4.7","-2.7","2.7","0.5050","0.5195","0.2804","63","0.0296","0.2986","Cliente","-0.2191","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3862","0.7101","1","1.0000","2.0493","0.00","0.5961","0.0007","0.0044","0.3884","0.0001","0.0025","0.0078","0","0.7280","0.0000","0.0620","0.1567","0.0000","0.0352","0.0181","1","0.4902","0.0471","0.1802","0.0414","0.0121","0.1954","0.0336","0.2619","0.0296","0.5279","0.0200","0.0062","0.1392","0.0152"
"2026-07-21T19:11:08.340Z","21/7/2026, 1:11:08 p.m.","Neutral","0.4767","0.4767","0.0472","0.1797","0.0358","0.0120","0.2203","0.0282","20","Hombre","0.9244","-0.2405","0.0246","-4.8","-2.9","2.7","0.5055","0.5145","0.2824","61","0.0383","0.3234","Cliente","-0.2354","Activación negativa · tensión/enojo","Indiferente","Neutral","0.3798","0.6920","1","1.0000","2.0372","0.00","0.8802","0.0008","0.0101","0.1046","0.0000","0.0022","0.0021","0","0.7158","0.0000","0.0555","0.1708","0.0000","0.0379","0.0199","1","0.4767","0.0472","0.1797","0.0358","0.0120","0.2203","0.0282","0.2720","0.0261","0.5451","0.0175","0.0073","0.1182","0.0138"
