archivo,edad_real,genero_real,edad_faceapi,error_faceapi,edad_human,error_human
"26_1_2_20170116184241642.jpg.chip.jpg","26","female","","","16.1","-9.90"
"65_0_0_20170111195233409.jpg.chip.jpg","65","male","","","49.4","-15.60"
"17_0_0_20170110232257182.jpg.chip.jpg","17","male","","","9.1","-7.90"
"26_0_4_20170117195551948.jpg.chip.jpg","26","male","","","29.2","3.20"
"25_1_1_20170117171908418.jpg.chip.jpg","25","female","","","28.6","3.60"
"30_0_4_20170117202914440.jpg.chip.jpg","30","male","34.001834869384766","4.00","28.6","-1.40"
"60_0_0_20170104184751214.jpg.chip.jpg","60","male","54.48433303833008","-5.52","39.2","-20.80"
"26_1_0_20170117174807127.jpg.chip.jpg","26","female","","","28.5","2.50"
"18_1_1_20170114030339628.jpg.chip.jpg","18","female","","","28.7","10.70"
"38_0_1_20170113154658138.jpg.chip.jpg","38","male","41.07414627075195","3.07","38.6","0.60"
"53_0_0_20170104184408718.jpg.chip.jpg","53","male","55.233211517333984","2.23","48.6","-4.40"
"38_0_0_20170117153622676.jpg.chip.jpg","38","male","43.22768020629883","5.23","38.7","0.70"
"35_0_1_20170109002946255.jpg.chip.jpg","35","male","","","28.6","-6.40"
"32_0_0_20170116030520611.jpg.chip.jpg","32","male","","","28.8","-3.20"
"34_0_3_20170119171624184.jpg.chip.jpg","34","male","","","38.7","4.70"
"7_1_2_20161219160322149.jpg.chip.jpg","7","female","","","16","9.00"
"26_1_3_20170117174123429.jpg.chip.jpg","26","female","","","29.3","3.30"
"60_1_0_20170117153656364.jpg.chip.jpg","60","female","","","68.9","8.90"
"28_1_1_20170117022229804.jpg.chip.jpg","28","female","18.63518524169922","-9.36","28.6","0.60"
"26_1_4_20170117152504299.jpg.chip.jpg","26","female","","","29","3.00"
"56_1_0_20170120133230636.jpg.chip.jpg","56","female","","","49.2","-6.80"
"54_0_1_20170117191450148.jpg.chip.jpg","54","male","","","29.2","-24.80"
"1_1_4_20170117192656755.jpg.chip.jpg","1","female","","","",""
"54_1_0_20170105173508749.jpg.chip.jpg","54","female","","","49.2","-4.80"
"30_1_0_20170117000320312.jpg.chip.jpg","30","female","","","28.8","-1.20"
"18_1_0_20170109205411880.jpg.chip.jpg","18","female","17.55756950378418","-0.44","22.2","4.20"
"73_1_0_20170120225339921.jpg.chip.jpg","73","female","74.34490966796875","1.34","69.1","-3.90"
"85_1_0_20170110183823331.jpg.chip.jpg","85","female","81.45521545410156","-3.54","69.1","-15.90"
"32_1_1_20170116153011586.jpg.chip.jpg","32","female","","","29.5","-2.50"
"15_0_0_20170116201246071.jpg.chip.jpg","15","male","","","16","1.00"
"46_0_0_20170117135813694.jpg.chip.jpg","46","male","","","39.2","-6.80"
"24_0_0_20170117145927468.jpg.chip.jpg","24","male","","","29.4","5.40"
"19_1_0_20170109213113295.jpg.chip.jpg","19","female","18.305456161499023","-0.69","23.6","4.60"
"1_1_2_20161219201159932.jpg.chip.jpg","1","female","","","",""
"30_1_0_20170117000354691.jpg.chip.jpg","30","female","","","29.3","-0.70"
"90_0_0_20170111222149759.jpg.chip.jpg","90","male","85.19644927978516","-4.80","69.2","-20.80"
"31_1_3_20170119200159884.jpg.chip.jpg","31","female","","","29.3","-1.70"
"37_0_0_20170109013120280.jpg.chip.jpg","37","male","","","29.2","-7.80"
"66_0_0_20170120225919754.jpg.chip.jpg","66","male","","","69.3","3.30"
"15_0_0_20170110232322390.jpg.chip.jpg","15","male","14.484468460083008","-0.52","28.8","13.80"
"1_0_2_20161219222014119.jpg.chip.jpg","1","male","0.8576215505599976","-0.14","",""
"35_0_0_20170117131215811.jpg.chip.jpg","35","male","50.49801254272461","15.50","28.7","-6.30"
"84_1_0_20170120230452282.jpg.chip.jpg","84","female","","","69.4","-14.60"
"32_0_0_20170116214359024.jpg.chip.jpg","32","male","25.23009490966797","-6.77","28.6","-3.40"
"26_1_3_20170117174342230.jpg.chip.jpg","26","female","","","29.4","3.40"
"26_1_0_20170117173557316.jpg.chip.jpg","26","female","","","29.3","3.30"
"28_1_0_20170116205749382.jpg.chip.jpg","28","female","","","29.5","1.50"
"26_0_0_20170117173244372.jpg.chip.jpg","26","male","","","28.6","2.60"
"30_0_1_20170113133914136.jpg.chip.jpg","30","male","25.932008743286133","-4.07","28.6","-1.40"
"54_0_1_20170117194908404.jpg.chip.jpg","54","male","","","48.8","-5.20"
"46_0_0_20170117190143691.jpg.chip.jpg","46","male","","","34.3","-11.70"
"30_0_3_20170119195741363.jpg.chip.jpg","30","male","34.921138763427734","4.92","28.7","-1.30"
"49_1_3_20170109141741879.jpg.chip.jpg","49","female","","","28.6","-20.40"
"23_0_0_20170104004006925.jpg.chip.jpg","23","male","29.915197372436523","6.92","28.6","5.60"
"54_1_0_20170117204602160.jpg.chip.jpg","54","female","","","29.2","-24.80"
"69_0_0_20170109011208585.jpg.chip.jpg","69","male","","","28.9","-40.10"
"5_0_3_20161220221842826.jpg.chip.jpg","5","male","","","9.1","4.10"
"26_1_1_20170116232803092.jpg.chip.jpg","26","female","","","28.6","2.60"
"53_0_0_20170109015513486.jpg.chip.jpg","53","male","","","34.2","-18.80"
"37_0_3_20170119202301349.jpg.chip.jpg","37","male","36.429779052734375","-0.57","34.2","-2.80"
"26_1_0_20170109132910372.jpg.chip.jpg","26","female","","","29.5","3.50"
"61_0_0_20170117194336276.jpg.chip.jpg","61","male","68.9854507446289","7.99","69.3","8.30"
"63_0_0_20170117162837819.jpg.chip.jpg","63","male","","","29.3","-33.70"
"40_1_0_20170117091304525.jpg.chip.jpg","40","female","","","9","-31.00"
"28_0_3_20170119194431378.jpg.chip.jpg","28","male","","","23.4","-4.60"
"35_0_4_20170117195110413.jpg.chip.jpg","35","male","39.99650192260742","5.00","39.2","4.20"
"2_0_0_20170110212819281.jpg.chip.jpg","2","male","1.705812931060791","-0.29","",""
"60_0_2_20170112222005682.jpg.chip.jpg","60","male","","","29","-31.00"
"39_1_1_20170104174036250.jpg.chip.jpg","39","female","43.35477828979492","4.35","29.3","-9.70"
"76_0_1_20170116205605555.jpg.chip.jpg","76","male","62.62395095825195","-13.38","29.2","-46.80"
"57_0_1_20170113184855343.jpg.chip.jpg","57","male","60.721256256103516","3.72","29.3","-27.70"
"60_0_2_20170112205517100.jpg.chip.jpg","60","male","","","29.2","-30.80"
"37_0_2_20170116192009515.jpg.chip.jpg","37","male","","","28.9","-8.10"
"24_0_4_20170117145146997.jpg.chip.jpg","24","male","","","29.4","5.40"
"1_0_2_20161219221908887.jpg.chip.jpg","1","male","","","",""
"26_0_3_20170117154913436.jpg.chip.jpg","26","male","","","29.4","3.40"
"35_0_4_20170117153255579.jpg.chip.jpg","35","male","","","28.5","-6.50"
"1_1_3_20161219230507432.jpg.chip.jpg","1","female","1.1534863710403442","0.15","",""
"26_1_1_20170112235940056.jpg.chip.jpg","26","female","","","29.3","3.30"
"18_0_0_20170117140123048.jpg.chip.jpg","18","male","","","20.4","2.40"
"4_1_0_20170103223021271.jpg.chip.jpg","4","female","","","9","5.00"
"26_1_2_20170116184520573.jpg.chip.jpg","26","female","26.086551666259766","0.09","29.4","3.40"
"22_0_1_20170113150439151.jpg.chip.jpg","22","male","","","23.7","1.70"
"61_0_3_20170119211813409.jpg.chip.jpg","61","male","","","29.3","-31.70"
"34_1_0_20170116000626046.jpg.chip.jpg","34","female","","","29.4","-4.60"
"28_0_1_20170117123923204.jpg.chip.jpg","28","male","","","39.2","11.20"
"14_1_1_20170112230439326.jpg.chip.jpg","14","female","","","9.4","-4.60"
"37_0_0_20170117135928574.jpg.chip.jpg","37","male","","","39.3","2.30"
"18_0_0_20170117175618980.jpg.chip.jpg","18","male","20.673416137695312","2.67","28.8","10.80"
"9_0_2_20170110215503716.jpg.chip.jpg","9","male","2.3917899131774902","-6.61","",""
"46_1_2_20170109002726038.jpg.chip.jpg","46","female","48.17607116699219","2.18","29.1","-16.90"
"18_1_0_20170109212647587.jpg.chip.jpg","18","female","20.49037742614746","2.49","23.6","5.60"
"46_0_0_20170113181514861.jpg.chip.jpg","46","male","","","28.7","-17.30"
"29_1_0_20170119164401126.jpg.chip.jpg","29","female","","","28.8","-0.20"
"32_1_1_20170116021536910.jpg.chip.jpg","32","female","","","28.9","-3.10"
"34_0_0_20170117135545874.jpg.chip.jpg","34","male","","","38.5","4.50"
"3_0_2_20161219201230500.jpg.chip.jpg","3","male","0.9966633915901184","-2.00","",""
"28_0_4_20170103213024052.jpg.chip.jpg","28","male","","","39.3","11.30"
"31_1_0_20170117131145761.jpg.chip.jpg","31","female","","","29.3","-1.70"
"51_0_0_20170116201815152.jpg.chip.jpg","51","male","","","44.4","-6.60"
"38_1_3_20170105003415085.jpg.chip.jpg","38","female","33.586570739746094","-4.41","29.4","-8.60"
"32_1_2_20170109141342355.jpg.chip.jpg","32","female","36.47887420654297","4.48","28.6","-3.40"
"78_0_1_20170117190604291.jpg.chip.jpg","78","male","66.38176727294922","-11.62","29.2","-48.80"
"38_0_0_20170117191429314.jpg.chip.jpg","38","male","","","29.3","-8.70"
"40_0_3_20170119210144247.jpg.chip.jpg","40","male","","","29.1","-10.90"
"35_0_1_20170113174614794.jpg.chip.jpg","35","male","","","28.4","-6.60"
"30_1_4_20170117193820102.jpg.chip.jpg","30","female","","","29.3","-0.70"
"15_0_0_20170104013333801.jpg.chip.jpg","15","male","","","28.8","13.80"
"53_0_0_20170111195944280.jpg.chip.jpg","53","male","60.221397399902344","7.22","69.1","16.10"
"62_1_0_20170110141021529.jpg.chip.jpg","62","female","","","35.6","-26.40"
"30_0_0_20170117120207461.jpg.chip.jpg","30","male","","","29.3","-0.70"
"1_0_0_20161219190621290.jpg.chip.jpg","1","male","1.033098816871643","0.03","",""
"32_1_0_20170117134822038.jpg.chip.jpg","32","female","","","29.5","-2.50"
"18_1_0_20170109214557098.jpg.chip.jpg","18","female","","","29.4","11.40"
"57_0_0_20170111201514151.jpg.chip.jpg","57","male","63.87546157836914","6.88","58.3","1.30"
"36_0_3_20170104220700302.jpg.chip.jpg","36","male","44.91305160522461","8.91","39.4","3.40"
"24_1_4_20170103225201704.jpg.chip.jpg","24","female","","","29.4","5.40"
"3_1_0_20170109191527360.jpg.chip.jpg","3","female","2.4195656776428223","-0.58","4","1.00"
"1_0_2_20161219205111061.jpg.chip.jpg","1","male","1.4029841423034668","0.40","",""
"70_1_0_20170110140931962.jpg.chip.jpg","70","female","","","49.2","-20.80"
"20_1_0_20170117193547491.jpg.chip.jpg","20","female","27.346437454223633","7.35","29.4","9.40"
"21_0_4_20161223214833090.jpg.chip.jpg","21","male","1.885238766670227","-19.11","8.9","-12.10"
"26_0_0_20170117173510724.jpg.chip.jpg","26","male","","","25.3","-0.70"
"20_0_0_20170105184038831.jpg.chip.jpg","20","male","","","28.5","8.50"
"16_0_0_20170110231645188.jpg.chip.jpg","16","male","19.286285400390625","3.29","28.6","12.60"
"40_1_0_20170117174656768.jpg.chip.jpg","40","female","","","36.4","-3.60"
"24_1_2_20170116165511429.jpg.chip.jpg","24","female","","","16.2","-7.80"
"23_1_0_20170103223610503.jpg.chip.jpg","23","female","","","29.4","6.40"
"1_0_0_20170110212907649.jpg.chip.jpg","1","male","3.236396312713623","2.24","",""
"23_1_0_20170103233631243.jpg.chip.jpg","23","female","23.89670181274414","0.90","28.7","5.70"
"54_0_3_20170119210221456.jpg.chip.jpg","54","male","","","29.3","-24.70"
"75_1_0_20170110141247761.jpg.chip.jpg","75","female","67.33395385742188","-7.67","29.2","-45.80"
"40_0_4_20170103235124292.jpg.chip.jpg","40","male","39.99650192260742","-0.00","39.2","-0.80"
"33_1_1_20170112210455829.jpg.chip.jpg","33","female","","","29.3","-3.70"
"26_1_1_20170116232352844.jpg.chip.jpg","26","female","23.34687614440918","-2.65","29.4","3.40"
"25_1_3_20170119171923120.jpg.chip.jpg","25","female","22.937957763671875","-2.06","16.4","-8.60"
"21_1_4_20170103223249191.jpg.chip.jpg","21","female","18.446765899658203","-2.55","28.9","7.90"
"2_0_4_20161221192934773.jpg.chip.jpg","2","male","","","4","2.00"
"63_0_0_20170109012637610.jpg.chip.jpg","63","male","","","39.1","-23.90"
"3_1_0_20170109192803099.jpg.chip.jpg","3","female","4.527603626251221","1.53","8.7","5.70"
"46_1_0_20170110143242639.jpg.chip.jpg","46","female","33.81951904296875","-12.18","30.4","-15.60"
"53_0_3_20170119212002295.jpg.chip.jpg","53","male","45.499610900878906","-7.50","29.3","-23.70"
"58_0_0_20170113210319462.jpg.chip.jpg","58","male","","","57.4","-0.60"
"35_0_0_20170117130045470.jpg.chip.jpg","35","male","","","38.7","3.70"
"26_0_4_20170117153025829.jpg.chip.jpg","26","male","","","28.6","2.60"
"63_0_3_20170117195002527.jpg.chip.jpg","63","male","70.48944091796875","7.49","39.2","-23.80"
"35_1_0_20170117141002650.jpg.chip.jpg","35","female","","","29.1","-5.90"
"23_0_0_20170119163828336.jpg.chip.jpg","23","male","","","28.7","5.70"
"3_1_2_20161219141746993.jpg.chip.jpg","3","female","1.106377124786377","-1.89","",""
"40_0_2_20170117155231261.jpg.chip.jpg","40","male","","","39","-1.00"
"26_1_1_20170116175448301.jpg.chip.jpg","26","female","","","28.7","2.70"
"1_0_2_20161219205702141.jpg.chip.jpg","1","male","0.6579223275184631","-0.34","",""
"70_1_0_20170110180456347.jpg.chip.jpg","70","female","","","39.1","-30.90"
"26_1_3_20170117153434885.jpg.chip.jpg","26","female","","","29.4","3.40"
"2_1_3_20161220145026015.jpg.chip.jpg","2","female","","","4","2.00"
"29_0_4_20170117180903787.jpg.chip.jpg","29","male","","","20.3","-8.70"
"9_0_1_20170110225103801.jpg.chip.jpg","9","male","","","28.8","19.80"
"26_1_0_20170103224921463.jpg.chip.jpg","26","female","","","29.3","3.30"
"82_0_4_20170117190644623.jpg.chip.jpg","82","male","","","68.9","-13.10"
"35_0_1_20170117151527396.jpg.chip.jpg","35","male","33.529014587402344","-1.47","23.5","-11.50"
"1_0_3_20161220222459155.jpg.chip.jpg","1","male","1.4383100271224976","0.44","",""
"36_1_0_20170117152056883.jpg.chip.jpg","36","female","","","30.4","-5.60"
"29_1_0_20170103180915991.jpg.chip.jpg","29","female","","","29.4","0.40"
"9_0_0_20170110220339426.jpg.chip.jpg","9","male","","","10.3","1.30"
"79_1_0_20170110131753196.jpg.chip.jpg","79","female","62.89085388183594","-16.11","49.2","-29.80"
"51_0_0_20170120222902121.jpg.chip.jpg","51","male","52.20998764038086","1.21","68.8","17.80"
"1_0_4_20161221194937848.jpg.chip.jpg","1","male","0.9059937596321106","-0.09","",""
"38_1_2_20170116162028800.jpg.chip.jpg","38","female","23.457599639892578","-14.54","16.1","-21.90"
"28_1_3_20170119195058724.jpg.chip.jpg","28","female","","","29.5","1.50"
"26_1_2_20170116180655987.jpg.chip.jpg","26","female","","","16.1","-9.90"
"70_1_0_20170110183435147.jpg.chip.jpg","70","female","71.07850646972656","1.08","29.3","-40.70"
"75_0_3_20170112224003785.jpg.chip.jpg","75","male","67.75767517089844","-7.24","69.1","-5.90"
"35_0_1_20170109001203061.jpg.chip.jpg","35","male","","","29.1","-5.90"
"10_0_0_20170110225537307.jpg.chip.jpg","10","male","12.473844528198242","2.47","16.5","6.50"
"29_1_1_20170117123750232.jpg.chip.jpg","29","female","","","29.4","0.40"
"38_0_3_20170119155935681.jpg.chip.jpg","38","male","","","29.3","-8.70"
"55_0_3_20170119205511952.jpg.chip.jpg","55","male","58.11623764038086","3.12","39.1","-15.90"
"32_0_1_20170116193730638.jpg.chip.jpg","32","male","","","28.7","-3.30"
"86_0_2_20170105174932870.jpg.chip.jpg","86","male","","","69","-17.00"
"46_0_0_20170113181403980.jpg.chip.jpg","46","male","","","38.7","-7.30"
"29_0_3_20170119171739135.jpg.chip.jpg","29","male","41.29852294921875","12.30","39.3","10.30"
"26_0_1_20170116210425844.jpg.chip.jpg","26","male","34.89893341064453","8.90","38.6","12.60"
"43_1_3_20170104232218274.jpg.chip.jpg","43","female","","","29.2","-13.80"
"14_1_0_20170109204135732.jpg.chip.jpg","14","female","10.828607559204102","-3.17","23.5","9.50"
"11_1_0_20170109205216790.jpg.chip.jpg","11","female","8.326555252075195","-2.67","9.6","-1.40"
"26_0_3_20170119192356378.jpg.chip.jpg","26","male","","","28.7","2.70"
"54_0_1_20170113151911864.jpg.chip.jpg","54","male","54.605533599853516","0.61","39.3","-14.70"
"80_1_0_20170110143302067.jpg.chip.jpg","80","female","","","53.5","-26.50"
"42_0_4_20170104204413955.jpg.chip.jpg","42","male","","","28.8","-13.20"
"36_0_0_20170109003634534.jpg.chip.jpg","36","male","","","39.3","3.30"
"21_0_3_20170117141644440.jpg.chip.jpg","21","male","","","33.5","12.50"
"26_1_1_20170116170849354.jpg.chip.jpg","26","female","","","29.3","3.30"
"12_0_2_20161219212833549.jpg.chip.jpg","12","male","2.771857261657715","-9.23","",""
"38_0_3_20170119202601638.jpg.chip.jpg","38","male","","","28.7","-9.30"
"90_1_0_20170110183737626.jpg.chip.jpg","90","female","87.88469696044922","-2.12","29.2","-60.80"
"35_0_0_20170117180527065.jpg.chip.jpg","35","male","38.56101989746094","3.56","34.3","-0.70"
"38_0_1_20170116001041187.jpg.chip.jpg","38","male","37.591896057128906","-0.41","33.5","-4.50"
"39_1_4_20170105173036253.jpg.chip.jpg","39","female","","","29.1","-9.90"
"20_0_1_20170113133046720.jpg.chip.jpg","20","male","","","28.7","8.70"
"34_1_1_20170116020412962.jpg.chip.jpg","34","female","","","28.6","-5.40"
"35_0_0_20170117134935863.jpg.chip.jpg","35","male","","","39","4.00"
"28_0_2_20170116180337639.jpg.chip.jpg","28","male","","","29.3","1.30"
"26_0_2_20170116182451477.jpg.chip.jpg","26","male","","","28.8","2.80"
"41_0_2_20170116192512743.jpg.chip.jpg","41","male","","","29.1","-11.90"
"53_1_0_20170110144754148.jpg.chip.jpg","53","female","45.32057571411133","-7.68","29.2","-23.80"
"23_1_0_20170117175925529.jpg.chip.jpg","23","female","","","29.5","6.50"
"26_1_2_20170103184117683.jpg.chip.jpg","26","female","","","29.3","3.30"
"77_0_0_20170111211341479.jpg.chip.jpg","77","male","63.78736877441406","-13.21","58.7","-18.30"
"1_1_3_20161219225943008.jpg.chip.jpg","1","female","","","",""
"1_0_1_20170110213111809.jpg.chip.jpg","1","male","3.6076040267944336","2.61","",""
"10_1_4_20170117195152197.jpg.chip.jpg","10","female","","","",""
"60_0_2_20170117171420930.jpg.chip.jpg","60","male","","","39.1","-20.90"
"28_0_1_20170117020012900.jpg.chip.jpg","28","male","","","",""
"16_1_0_20170104013358122.jpg.chip.jpg","16","female","","","29.2","13.20"
"25_0_0_20170117190909786.jpg.chip.jpg","25","male","","","28.7","3.70"
"36_1_0_20170113000608163.jpg.chip.jpg","36","female","32.30040740966797","-3.70","28.5","-7.50"
"18_0_1_20170120134900190.jpg.chip.jpg","18","male","","","28.9","10.90"
"24_0_1_20170113150729383.jpg.chip.jpg","24","male","","","34.3","10.30"
"24_1_2_20170116171535446.jpg.chip.jpg","24","female","","","29.5","5.50"
"69_0_0_20170111203934092.jpg.chip.jpg","69","male","62.78022766113281","-6.22","48.5","-20.50"
"35_0_2_20170116181329511.jpg.chip.jpg","35","male","","","38.8","3.80"
"42_0_4_20170104202440690.jpg.chip.jpg","42","male","","","28.6","-13.40"
"5_1_1_20170117192704482.jpg.chip.jpg","5","female","","","29","24.00"
"22_0_0_20170117143224571.jpg.chip.jpg","22","male","","","28.4","6.40"
"53_1_0_20170109220751701.jpg.chip.jpg","53","female","58.80615234375","5.81","36.4","-16.60"
"54_1_0_20170104235913154.jpg.chip.jpg","54","female","","","49.2","-4.80"
"51_0_3_20170119205628400.jpg.chip.jpg","51","male","","","28.9","-22.10"
"10_1_1_20170109202938302.jpg.chip.jpg","10","female","9.921772956848145","-0.08","28.8","18.80"
"8_1_2_20161219153017828.jpg.chip.jpg","8","female","5.966591835021973","-2.03","28.9","20.90"
"26_1_2_20170116180234218.jpg.chip.jpg","26","female","","","28.6","2.60"
"6_1_1_20161220220432570.jpg.chip.jpg","6","female","5.620194911956787","-0.38","8.8","2.80"
"48_0_0_20170113190615656.jpg.chip.jpg","48","male","","","29.3","-18.70"
"1_0_2_20170110213415212.jpg.chip.jpg","1","male","1.0228626728057861","0.02","",""
"59_1_0_20170105171834484.jpg.chip.jpg","59","female","","","28.9","-30.10"
"27_0_1_20170117010714017.jpg.chip.jpg","27","male","","","29.4","2.40"
"10_0_0_20170110225417177.jpg.chip.jpg","10","male","8.392056465148926","-1.61","9.3","-0.70"
"35_1_3_20170104231728913.jpg.chip.jpg","35","female","23.99982452392578","-11.00","29.4","-5.60"
"1_0_3_20161219224546584.jpg.chip.jpg","1","male","","","",""
"6_1_3_20161220223052131.jpg.chip.jpg","6","female","3.897124767303467","-2.10","4","-2.00"
"54_0_0_20170104212707930.jpg.chip.jpg","54","male","","","48.7","-5.30"
"24_0_1_20170116024612640.jpg.chip.jpg","24","male","","","29.2","5.20"
"8_1_0_20170109202422175.jpg.chip.jpg","8","female","","","8.6","0.60"
"53_0_0_20170111171747396.jpg.chip.jpg","53","male","58.939979553222656","5.94","54.7","1.70"
"21_1_1_20170114031500330.jpg.chip.jpg","21","female","","","22.5","1.50"
"12_1_0_20170109201553786.jpg.chip.jpg","12","female","10.67245101928711","-1.33","28.6","16.60"
"65_0_1_20170113184825438.jpg.chip.jpg","65","male","53.638648986816406","-11.36","58.6","-6.40"
"26_0_1_20170116205326371.jpg.chip.jpg","26","male","","","29.3","3.30"
"36_0_0_20170104203841107.jpg.chip.jpg","36","male","38.15867233276367","2.16","29.4","-6.60"
"2_0_2_20161219152009555.jpg.chip.jpg","2","male","0.9033832550048828","-1.10","",""
"41_0_0_20170117154715268.jpg.chip.jpg","41","male","","","28.9","-12.10"
"54_1_3_20170119211352971.jpg.chip.jpg","54","female","","","29.1","-24.90"
"40_1_1_20170113012546137.jpg.chip.jpg","40","female","31.380512237548828","-8.62","29.5","-10.50"
"37_0_2_20170116185935425.jpg.chip.jpg","37","male","","","29.2","-7.80"
"32_0_0_20170117120858247.jpg.chip.jpg","32","male","","","29.4","-2.60"
"26_1_0_20170116184507521.jpg.chip.jpg","26","female","","","28.5","2.50"
"25_0_4_20170117195058860.jpg.chip.jpg","25","male","","","29.3","4.30"
"32_1_0_20170117123939602.jpg.chip.jpg","32","female","","","28.7","-3.30"
"69_0_0_20170104184543900.jpg.chip.jpg","69","male","","","69.2","0.20"
"53_0_0_20170104212423829.jpg.chip.jpg","53","male","","","69.2","16.20"
"36_0_1_20170117154315346.jpg.chip.jpg","36","male","35.25022888183594","-0.75","39.3","3.30"
"60_1_0_20170110152225746.jpg.chip.jpg","60","female","54.9300537109375","-5.07","38.7","-21.30"
"2_1_4_20161221202436617.jpg.chip.jpg","2","female","1.7867581844329834","-0.21","",""
"34_1_1_20170117140052288.jpg.chip.jpg","34","female","","","29.3","-4.70"
"30_0_0_20170117120123025.jpg.chip.jpg","30","male","","","39.2","9.20"
"2_0_4_20161221200605305.jpg.chip.jpg","2","male","-0.05788612365722656","-2.06","29.2","27.20"
"62_1_0_20170110160643766.jpg.chip.jpg","62","female","62.1430778503418","0.14","36.3","-25.70"
"26_1_1_20170116234738082.jpg.chip.jpg","26","female","","","29.2","3.20"
"6_1_0_20170109201925765.jpg.chip.jpg","6","female","","","8.8","2.80"
"46_0_0_20170104184807318.jpg.chip.jpg","46","male","","","28.6","-17.40"
"26_1_2_20170116180315571.jpg.chip.jpg","26","female","","","29.2","3.20"
"28_1_4_20170117202606048.jpg.chip.jpg","28","female","46.407249450683594","18.41","29.2","1.20"
"24_0_1_20170117130104056.jpg.chip.jpg","24","male","","","23.7","-0.30"
"2_1_3_20161219225432608.jpg.chip.jpg","2","female","3.946352958679199","1.95","8","6.00"
"2_1_3_20161219230048688.jpg.chip.jpg","2","female","","","29.2","27.20"
"1_0_3_20161220145820446.jpg.chip.jpg","1","male","","","",""
"25_1_4_20170103234056789.jpg.chip.jpg","25","female","","","29.3","4.30"
"27_0_1_20170102233552626.jpg.chip.jpg","27","male","","","28.7","1.70"
"35_1_0_20170117134846646.jpg.chip.jpg","35","female","32.578128814697266","-2.42","29.5","-5.50"
"26_1_2_20170116175458291.jpg.chip.jpg","26","female","","","16.2","-9.80"
"42_0_0_20170105161358787.jpg.chip.jpg","42","male","","","28.6","-13.40"
"80_0_0_20170111205626183.jpg.chip.jpg","80","male","75.58695983886719","-4.41","69.2","-10.80"
"24_0_0_20170117150120578.jpg.chip.jpg","24","male","","","28.5","4.50"
"28_1_1_20170116171301974.jpg.chip.jpg","28","female","32.870548248291016","4.87","39.3","11.30"
"25_1_3_20170119172136505.jpg.chip.jpg","25","female","","","29.2","4.20"
"36_0_3_20170119150712949.jpg.chip.jpg","36","male","","","38.7","2.70"
"5_1_2_20161219200433267.jpg.chip.jpg","5","female","","","",""
"35_1_0_20170120134033334.jpg.chip.jpg","35","female","27.909183502197266","-7.09","30.5","-4.50"
"18_0_0_20170117140132816.jpg.chip.jpg","18","male","20.81476402282715","2.81","20.2","2.20"
"26_1_1_20170117183713316.jpg.chip.jpg","26","female","","","28.7","2.70"
"28_0_1_20170117020752716.jpg.chip.jpg","28","male","","","29.3","1.30"
"26_1_2_20170116184244368.jpg.chip.jpg","26","female","","","29.3","3.30"
"35_1_1_20170113012452639.jpg.chip.jpg","35","female","20.344324111938477","-14.66","29.4","-5.60"
"28_0_4_20170117020639219.jpg.chip.jpg","28","male","","","28.5","0.50"
"28_0_3_20170104220258078.jpg.chip.jpg","28","male","31.249359130859375","3.25","28.4","0.40"
"69_1_0_20170110153451295.jpg.chip.jpg","69","female","58.463165283203125","-10.54","69.1","0.10"
"28_0_1_20170116002900246.jpg.chip.jpg","28","male","28.890295028686523","0.89","28.6","0.60"
"34_0_3_20170119200600229.jpg.chip.jpg","34","male","","","29.3","-4.70"
"48_0_1_20170104212527708.jpg.chip.jpg","48","male","44.404632568359375","-3.60","38.7","-9.30"
"34_0_1_20170117141435706.jpg.chip.jpg","34","male","","","34.5","0.50"
"25_1_1_20170117164610754.jpg.chip.jpg","25","female","","","28.6","3.60"
"11_1_0_20170109203422194.jpg.chip.jpg","11","female","","","9.4","-1.60"
"26_1_2_20170116175900172.jpg.chip.jpg","26","female","","","29.3","3.30"
"1_1_2_20161219151127243.jpg.chip.jpg","1","female","0.787748396396637","-0.21","",""
"26_0_3_20170119183240167.jpg.chip.jpg","26","male","23.62005615234375","-2.38","29.3","3.30"
"45_0_1_20170113152719963.jpg.chip.jpg","45","male","","","28.8","-16.20"
"21_1_2_20170116170952380.jpg.chip.jpg","21","female","","","16.2","-4.80"
"50_0_4_20170117204204793.jpg.chip.jpg","50","male","","","39.2","-10.80"
"28_0_3_20170119194930475.jpg.chip.jpg","28","male","20.560775756835938","-7.44","28.7","0.70"
"99_1_2_20170117195405372.jpg.chip.jpg","99","female","","","69.1","-29.90"
"4_0_0_20161219203817325.jpg.chip.jpg","4","male","3.84163236618042","-0.16","4.1","0.10"
"60_0_0_20170120223043268.jpg.chip.jpg","60","male","","","58.6","-1.40"
"28_1_4_20170117202541845.jpg.chip.jpg","28","female","","","30.4","2.40"
"26_0_3_20170117154604988.jpg.chip.jpg","26","male","","","29.1","3.10"
"43_0_0_20170117155101372.jpg.chip.jpg","43","male","48.16878128051758","5.17","38.6","-4.40"
"46_0_0_20170104203049435.jpg.chip.jpg","46","male","","","38.7","-7.30"
"37_0_0_20170117183419508.jpg.chip.jpg","37","male","","","28.8","-8.20"
"65_1_0_20170110150303627.jpg.chip.jpg","65","female","","","38.9","-26.10"
"27_1_0_20170117164325646.jpg.chip.jpg","27","female","","","23.5","-3.50"
